Customer ID,MeanProdSale,TotalSale,MeanSpentSession,MeanProdSession,TotalProdRet,MinProdSpent,MaxProdSpent,MeanTimeGap,Nsessions,DistinctProd
15661.0,0.91,309.8,154.89999999999998,118.0,0,6.6000000000000005,174.0,95.0,2.0,4
16353.0,2.9557777777777776,6165.709999999997,324.511052631579,99.26315789473684,0,6.6000000000000005,475.2000000000001,17.294117647058822,19.0,51
16532.0,3.4825,6748.8,2249.6,672.0,0,374.4,2232.0,102.5,3.0,2
17511.0,2.3293028571428573,81542.09999999996,1988.8317073170729,1381.0,1502,1.17,745.0,8.195121951219512,28.0,430
16316.0,5.436564885496184,2447.34,222.48545454545456,112.36363636363636,18,2.28,250.0,22.6,7.0,108
12681.0,2.664622641509434,10353.479999999994,431.395,260.9166666666667,15,4.5600000000000005,214.8,13.478260869565217,20.0,253
16033.0,3.3429029304029303,8417.919999999986,336.7168000000001,136.72,23,0.42,85.0,13.416666666666666,18.0,532
15984.0,2.7396603773584904,2694.270000000001,269.427,177.7,10,0.42,183.06,29.88888888888889,9.0,215
13199.0,2.6,9077.160000000002,252.1433333333333,152.86111111111111,4,5.76,408.0,9.727272727272728,35.0,46
14739.0,2.2075,3185.2200000000003,455.0314285714286,477.2857142857143,3,8.4,180.0,38.16666666666666,6.0,40
15093.0,2.977282608695652,3965.5599999999977,566.5085714285715,410.1428571428572,10,5.04,202.8,44.833333333333336,5.0,48
15266.0,6.75,119.3,119.3,18.0,0,14.85,39.8,0.0,1.0,6
14653.0,3.291737288135593,1937.6,276.8,135.57142857142858,0,0.39,97.3,37.85714285714285,7.0,153
15358.0,1.9712745098039215,7614.899999999994,292.8807692307692,248.15384615384616,122,4.68,79.0,12.64,20.0,277
16771.0,2.863346456692913,2234.8100000000013,446.962,295.4,0,0.79,38.25,58.75,5.0,199
12682.0,2.947795100222717,10078.930000000002,347.5493103448276,173.6551724137931,0,5.04,386.64,12.142857142857142,29.0,198
17585.0,1.380981308411215,1133.0700000000004,283.2675,417.75,0,0.29,41.5,51.333333333333336,4.0,176
15046.0,2.701853658536585,5045.06,315.31625,206.625,144,0.65,232.0,21.2,15.0,146
12585.0,4.744285714285714,628.96,209.6533333333333,127.33333333333331,19,6.959999999999999,138.24,8.5,1.0,27
17213.0,4.224206349206349,2151.029999999999,268.87875,119.25,5,6.6000000000000005,39.95,39.85714285714285,5.0,73
13082.0,2.968767123287672,3595.4800000000005,359.54799999999994,431.3,11,8.5,864.0,10.333333333333334,9.0,63
13081.0,2.3166736842105267,25639.900000000063,1508.2294117647054,1036.2941176470588,105,4.0,207.50000000000003,19.875,9.0,489
15464.0,4.210891719745223,1048.8500000000006,1048.8500000000006,350.0,0,0.65,59.9,0.0,1.0,155
15034.0,2.892309859154929,3434.759999999999,343.47599999999994,195.7,11,0.36,177.60000000000002,24.11111111111111,7.0,277
15298.0,2.389142857142857,3376.500000000002,259.7307692307692,189.69230769230768,364,4.68,990.0,26.166666666666668,11.0,111
12748.0,2.3696094946401223,26530.08000000036,148.21273743016758,118.8826815642458,1429,0.06,528.0,1.871508379888268,171.0,1601
13225.0,2.4875000000000003,4876.319999999999,696.6171428571428,355.42857142857144,64,56.16,568.8000000000001,35.0,6.0,19
14045.0,4.57,1333.35,444.45,135.66666666666666,0,132.0,408.0,41.0,3.0,4
18226.0,2.185206611570248,5192.100000000004,370.8642857142858,247.07142857142856,7,1.45,101.76,24.923076923076923,11.0,141
13097.0,4.235097087378641,5603.369999999994,431.0284615384616,173.23076923076923,21,0.85,75.60000000000001,17.916666666666668,9.0,211
18062.0,4.489259259259259,720.5200000000001,240.17333333333335,132.0,0,13.919999999999998,75.60000000000001,53.0,3.0,23
17949.0,3.2566176470588237,51901.74000000001,1081.28625,571.9166666666666,2878,23.2,4401.0,6.531914893617022,43.0,28
15271.0,2.85844,2374.070000000002,158.2713333333333,78.6,5,0.39,43.35,21.5,14.0,170
12415.0,2.450322580645161,123638.17999999988,5151.590833333335,3206.083333333333,427,0.42,1718.4,14.090909090909092,20.0,443
13458.0,2.409005681818182,8368.56,418.428,248.2,38,4.5600000000000005,122.4,17.31578947368421,13.0,229
14135.0,2.391086956521739,3743.2599999999993,340.2963636363636,272.09090909090907,0,8.2,237.6,29.3,11.0,70
14680.0,2.2959471365638766,24337.01,1216.8505,586.65,809,0.85,622.5,16.526315789473685,14.0,77
17368.0,2.488468468468468,1349.5200000000011,149.94666666666666,75.55555555555556,711,0.78,297.0,38.375,8.0,93
14618.0,4.274375,553.44,184.48,88.0,0,15.0,75.0,91.0,3.0,10
14258.0,3.8380180180180177,12669.979999999996,1407.7755555555557,788.8888888888889,0,13.2,504.0,36.125,9.0,58
15719.0,2.2011431623931625,5042.309999999997,360.165,194.5,1,0.55,39.0,25.53846153846154,13.0,298
13368.0,4.917586206896552,623.4,311.7,163.5,0,10.08,50.0,65.0,2.0,29
12386.0,1.05,143.0,143.0,140.0,0,68.0,75.0,0.0,1.0,2
17634.0,3.7267003367003366,2361.9700000000034,262.4411111111112,93.33333333333331,0,0.58,119.0,29.875,9.0,209
16676.0,4.986741573033708,1558.7199999999998,311.744,126.2,5,5.04,79.9,42.0,4.0,75
14299.0,3.056811594202898,2875.96,191.73066666666665,130.93333333333334,93,5.04,350.4,23.714285714285715,8.0,91
16424.0,3.998,82.56,41.28,41.0,6,15.9,40.56,146.0,1.0,6
12841.0,2.350348525469169,3370.409999999999,140.43375000000003,98.41666666666669,74,0.42,107.28,15.227272727272728,23.0,209
18283.0,1.6113793103448275,2088.9300000000026,130.55812500000002,87.1875,0,0.29,20.8,20.73333333333333,16.0,262
12735.0,4.802439024390243,689.5699999999998,344.7849999999999,181.5,0,6.959999999999999,44.75,124.0,2.0,37
13764.0,2.73231884057971,1518.7600000000002,506.2533333333333,309.6666666666667,0,0.55,25.0,60.5,3.0,182
13576.0,3.218434782608696,6354.1500000000015,334.428947368421,133.26315789473685,6,4.5600000000000005,244.08,18.11111111111111,17.0,70
13093.0,2.9405454545454544,3992.06,443.5622222222222,266.22222222222223,6,5.04,175.2,46.0,5.0,84
13599.0,2.881,4721.569999999997,168.62750000000003,105.0,109,1.45,165.0,13.52,19.0,161
18041.0,1.976243093922652,3526.8499999999995,185.6236842105264,175.3684210526316,9,0.21,102.0,17.444444444444443,18.0,236
13408.0,3.1892393736017897,24541.140000000007,340.8491666666665,199.66666666666663,99,0.39,306.0,4.955223880597015,57.0,222
13656.0,1.7189795918367348,379.65,189.82500000000005,245.0,0,1.25,35.400000000000006,27.0,2.0,49
12971.0,2.344397163120568,10533.569999999998,128.45817073170727,108.76829268292684,37,5.04,220.15,4.256410256410256,81.0,88
14505.0,2.9220694864048338,4779.78999999999,531.0877777777779,248.22222222222223,14,0.42,54.45,39.375,7.0,467
12413.0,4.065,676.15,169.03750000000002,70.25,1,7.800000000000001,47.7,78.33333333333333,3.0,28
15061.0,2.6669175627240143,34299.67999999998,816.6590476190474,463.5,282,0.32,1401.6,8.447368421052632,36.0,46
14312.0,3.5480459770114945,1611.5899999999997,268.59833333333336,168.66666666666666,0,6.959999999999999,66.0,54.8,6.0,74
13280.0,2.6203529411764706,814.8600000000001,271.62,174.0,0,0.55,21.9,112.0,3.0,67
15845.0,2.730144927536232,3650.87,365.0870000000001,191.8,8,6.6000000000000005,81.12,30.0,8.0,97
13488.0,3.471485411140584,7528.69,470.543125,249.75,6,5.04,131.39999999999998,16.8,12.0,245
15101.0,2.225,207.75,103.875,102.5,2,17.85,104.4,140.0,1.0,5
16094.0,3.607936507936508,1041.83,173.63833333333332,105.5,14,9.36,51.0,59.25,4.0,48
16705.0,4.572745098039215,12823.499999999987,512.94,189.4,13,9.3,244.8,14.208333333333334,18.0,127
16422.0,2.002298850574713,32457.180000000026,612.3996226415095,589.2264150943396,78,7.800000000000001,408.0,6.352941176470588,48.0,67
14961.0,2.907627737226277,5823.880000000002,582.3879999999999,312.6,16,7.800000000000001,99.6,32.44444444444444,7.0,173
14426.0,3.266339285714285,4062.1,270.8066666666666,157.66666666666666,334,2.34,252.0,22.428571428571427,10.0,185
12417.0,4.69271676300578,2894.46,263.13272727272727,132.36363636363637,13,4.5600000000000005,59.8,27.9,8.0,153
16306.0,1.6028205128205129,534.17,66.77125,55.125,16,1.7,40.8,43.16666666666666,5.0,34
13115.0,2.5445,2212.2800000000007,184.35666666666663,128.25,28,4.5600000000000005,59.5,30.181818181818183,4.0,90
16191.0,2.3087596899224807,4295.870000000001,204.56523809523813,117.23809523809524,145,5.04,177.60000000000002,15.35,11.0,64
13047.0,3.818636363636364,2722.47,209.42076923076925,96.46153846153848,35,6.64,68.0,19.666666666666668,6.0,99
12753.0,2.4731543624161074,17437.17,1743.717,884.4,168,15.3,429.6,31.88888888888889,5.0,113
17696.0,2.350555555555556,2039.35,169.94583333333335,137.0,24,5.04,97.8,30.181818181818183,6.0,75
14702.0,3.937570977917981,2931.9400000000014,172.4670588235294,75.11764705882354,10,0.83,59.8,19.5625,16.0,187
14031.0,4.663686635944701,12067.63999999999,635.1389473684211,230.6315789473684,416,0.83,1416.0,16.833333333333332,16.0,109
13187.0,3.765405405405405,236.01999999999995,236.01999999999995,95.0,0,0.85,19.9,0.0,1.0,37
14047.0,4.337,1012.39,202.478,54.2,2,9.3,183.6,64.5,4.0,15
16150.0,2.957368421052632,1512.6499999999996,168.0722222222222,92.22222222222224,43,8.5,39.6,36.888888888888886,4.0,83
16567.0,2.1654285714285715,865.5999999999999,432.8,498.0,0,10.0,104.88,33.0,2.0,34
16013.0,2.80015037593985,31917.000000000004,679.0851063829788,279.63829787234044,789,11.9,1815.0,7.023255813953488,42.0,30
17230.0,5.078214285714286,868.8999999999997,217.225,73.5,2,10.5,175.2,80.66666666666667,2.0,26
12947.0,3.336125,1133.1,125.9,108.44444444444444,5,3.3600000000000003,130.0,34.125,5.0,68
14828.0,2.853529411764706,2139.76,713.2533333333334,724.0,0,10.08,432.0,46.5,3.0,17
16839.0,2.9643295019157088,14912.739999999989,403.04702702702696,223.64864864864865,468,5.04,297.0,9.444444444444445,33.0,116
16019.0,3.213355263157895,3231.1399999999994,359.01555555555547,176.55555555555554,84,0.95,175.2,33.625,8.0,129
12530.0,2.974838709677419,1461.6299999999997,292.326,178.2,13,5.04,139.8,51.0,4.0,50
16551.0,1.95125,922.12,307.3733333333334,323.3333333333333,0,4.68,92.16,87.0,3.0,26
13842.0,4.126236559139785,3075.05,384.38125,200.625,0,5.04,50.85,40.42857142857143,8.0,147
15194.0,2.573723849372385,6008.579999999996,333.81,244.33333333333331,37,2.34,232.0,19.764705882352946,12.0,159
12481.0,2.706137566137566,4349.520000000001,483.28,327.3333333333333,14,4.5600000000000005,104.0,29.25,8.0,141
16889.0,3.099037037037037,1578.6700000000003,526.2233333333334,308.3333333333333,0,0.95,51.0,64.0,3.0,112
16473.0,2.650555555555556,314.86,78.715,48.75,1,9.95,40.56,49.333333333333336,3.0,18
12829.0,11.3,167.3,83.65,125.0,1,13.5,79.9,161.0,1.0,6
13750.0,5.020416666666667,1647.2599999999998,329.45200000000006,103.2,0,12.75,325.44,60.75,5.0,20
13426.0,1.8641216216216212,3221.339999999997,322.134,208.3,20,5.04,149.4,27.11111111111111,9.0,99
12583.0,2.156338028169014,5827.479999999997,364.2175,283.25,50,6.8,132.8,13.4,14.0,106
13534.0,2.8231929824561406,5361.230000000015,134.03074999999998,68.825,72,1.95,41.6,8.305555555555555,23.0,117
14217.0,5.263978494623656,1824.01,82.90954545454544,29.63636363636364,11,9.48,130.8,15.80952380952381,16.0,73
12501.0,2.307364864864865,1945.6799999999992,972.8399999999996,857.0,61,4.5600000000000005,30.0,154.0,1.0,148
15607.0,1.1753846153846153,104.76,104.76,202.0,0,2.28,17.0,0.0,1.0,13
15139.0,1.3546153846153846,178.96000000000006,89.48000000000002,104.0,0,2.34,23.4,78.0,2.0,13
16779.0,2.309158249158249,9781.219999999998,391.2488,196.8,77,5.04,234.0,13.875,20.0,141
12489.0,5.0442857142857145,298.93,298.93,103.0,0,9.9,32.849999999999994,0.0,1.0,14
14298.0,1.4967225201072387,46172.97999999993,1154.3245000000002,1326.125,322,0.19,650.25,7.230769230769231,39.0,847
17707.0,1.7700000000000002,152.39999999999998,76.2,72.0,0,15.0,51.0,5.0,2.0,3
15649.0,4.25,306.0,306.0,72.0,0,306.0,306.0,0.0,1.0,1
18198.0,2.3962893081761005,5320.660000000004,266.033,199.15,91,2.2,305.28000000000003,12.578947368421051,17.0,81
12484.0,2.835175438596491,3907.269999999997,651.2116666666667,360.6666666666667,6,0.83,51.0,34.2,4.0,255
15601.0,2.8219161676646705,5508.91,367.2606666666667,269.53333333333336,5,4.5600000000000005,71.4,23.428571428571427,12.0,224
18179.0,2.761,1793.1700000000008,298.8616666666667,226.66666666666663,0,8.2,210.0,66.0,6.0,86
17284.0,1.6184246575342465,1641.680000000002,234.5257142857143,194.57142857142856,2,0.63,48.75,34.0,6.0,229
13233.0,0.737906976744186,605.1200000000001,302.56,502.0,0,4.5600000000000005,46.8,87.0,2.0,43
14889.0,2.26,135.9,135.9,90.0,0,10.2,17.700000000000003,0.0,1.0,10
12480.0,2.738,2885.630000000001,721.4075000000001,421.25,0,2.5,316.79999999999995,79.66666666666667,4.0,128
16955.0,3.5144444444444445,329.57,164.785,83.0,0,10.4,30.0,36.0,2.0,12
14672.0,2.921639344262295,765.55,382.7750000000001,227.0,0,1.45,44.55,73.0,2.0,58
13593.0,4.3735156250000005,1990.2800000000009,331.71333333333337,117.83333333333331,24,2.2,59.5,39.0,5.0,77
14867.0,3.775,710.2800000000001,236.76,109.33333333333331,0,10.0,40.56,31.0,3.0,31
15485.0,2.8763492063492064,1624.9099999999996,812.4549999999999,445.0,0,1.25,102.0,72.0,2.0,53
17243.0,4.296779661016949,7771.75,298.9134615384615,117.84615384615384,7,0.85,408.0,12.72,23.0,171
16923.0,3.094887459807074,6126.779999999987,255.28249999999997,123.79166666666669,228,0.12,150.0,14.0,18.0,297
15465.0,6.672705882352941,6077.17,276.235,47.90909090909091,40,7.5,525.5999999999999,15.85,16.0,40
13162.0,1.4626582278481013,1644.9899999999996,328.99799999999993,332.6,50,3.75,78.3,48.75,4.0,74
13183.0,2.032659574468085,3957.7800000000016,439.7533333333334,245.33333333333331,0,0.79,177.60000000000002,26.875,9.0,51
13668.0,2.9686622807017544,6073.209999999987,216.9003571428572,128.39285714285714,81,0.85,203.52,10.555555555555555,20.0,283
17095.0,3.755135135135135,1296.359999999999,259.27199999999993,122.8,4,3.36,70.8,72.75,3.0,69
17796.0,3.958730158730159,583.2500000000001,194.41666666666663,50.0,0,0.85,39.6,136.5,3.0,51
14810.0,2.270775862068965,1907.4399999999996,190.74400000000003,93.2,0,0.39,35.400000000000006,27.22222222222222,10.0,98
12939.0,2.403404255319149,11581.8,1447.725,609.5,0,69.12,650.88,37.42857142857143,8.0,21
14800.0,2.3226460481099656,3016.490000000001,215.46357142857136,183.0,21,0.38,102.0,25.75,10.0,211
15611.0,5.547317073170731,1547.3900000000003,119.03,38.15384615384615,6,9.9,214.8,27.33333333333333,11.0,22
14472.0,2.5428979591836733,1656.9600000000012,236.7085714285714,151.14285714285714,0,0.42,49.9,37.0,7.0,141
17114.0,5.023464566929134,747.2199999999997,74.72200000000001,21.0,9,0.39,25.0,25.666666666666668,8.0,85
13758.0,3.356881720430108,2471.7,494.34,288.6,0,0.42,102.0,82.0,5.0,85
15708.0,4.130691056910569,2987.359999999998,331.92888888888893,122.55555555555556,6,0.39,65.4,37.25,6.0,114
15059.0,3.1344725738396626,1325.8200000000006,120.52909090909093,54.72727272727273,2,0.39,35.8,28.0,9.0,161
16326.0,4.954984326018809,3085.9600000000046,205.73066666666665,45.93333333333333,20,0.42,70.8,21.285714285714285,14.0,158
17128.0,3.985,157.09,157.09,76.0,0,3.95,30.0,0.0,1.0,14
14761.0,2.272727272727273,255.90000000000003,127.95,59.0,0,9.9,51.0,100.0,2.0,11
12793.0,1.715,357.68,357.68,228.0,0,8.5,66.0,0.0,1.0,16
17555.0,2.184622641509434,483.25999999999993,241.63,174.5,0,0.84,17.34,80.0,2.0,101
12651.0,2.244444444444445,114.00000000000004,114.00000000000004,78.0,0,7.800000000000001,17.85,0.0,1.0,9
13102.0,2.573879003558719,5662.370000000003,226.4948,151.92,44,2.88,257.76,13.391304347826088,22.0,134
13069.0,1.7536311239193083,3192.559999999998,138.80695652173915,208.2608695652174,348,0.38,244.8,16.0,20.0,221
16735.0,2.52744,2269.21,324.1728571428572,222.0,19,1.95,60.0,37.5,5.0,88
16833.0,3.1982978723404254,1106.5299999999995,276.6325,110.0,0,10.08,81.36,53.333333333333336,4.0,46
17800.0,2.212135922330097,1198.01,133.1122222222222,81.66666666666667,0,0.65,60.0,37.5,9.0,50
16748.0,1.7210144927536233,1515.8999999999992,303.18,176.0,0,8.5,41.6,71.0,5.0,42
14755.0,3.991148936170213,4965.379999999999,413.7816666666667,184.75,2,9.9,59.400000000000006,26.09090909090909,11.0,128
16549.0,2.03638124362895,4154.639999999994,415.46400000000006,236.5,0,0.39,61.2,16.0,10.0,445
15005.0,2.3174832535885166,5708.379999999992,172.98121212121214,119.27272727272728,43,0.39,30.24,8.93939393939394,26.0,352
17757.0,2.729136363636364,5015.739999999994,185.76814814814816,113.48148148148148,4,0.42,252.0,12.423076923076923,26.0,262
13565.0,1.7186842105263158,240.22000000000008,120.11,86.0,0,0.85,30.0,80.0,2.0,35
18260.0,3.3251219512195123,2364.3,337.7571428571428,201.57142857142856,9,6.959999999999999,81.12,37.16666666666666,5.0,81
17218.0,2.9477401129943503,1354.4400000000012,193.49142857142851,102.71428571428572,0,0.42,30.6,33.333333333333336,7.0,111
15799.0,2.267448979591837,884.1400000000002,294.71333333333337,318.3333333333333,0,0.55,51.0,40.5,3.0,94
15107.0,4.975,133.95,26.79,19.8,1,7.800000000000001,40.8,75.75,4.0,6
14395.0,2.7721981424148607,3163.229999999999,287.56636363636363,137.72727272727272,4,0.39,44.55,29.3,8.0,173
18032.0,1.87,73.5,73.5,42.0,0,12.6,19.8,0.0,1.0,5
13451.0,2.1018284424379234,2916.45,486.0750000000001,357.1666666666667,6,0.36,39.8,53.0,5.0,315
12766.0,2.6603543307086617,5476.34,912.7233333333334,534.8333333333334,0,3.4799999999999995,81.6,46.8,6.0,171
14794.0,3.903,1272.11,141.34555555555556,74.33333333333333,4,2.28,59.8,31.5,7.0,68
12539.0,4.176520146520147,5568.349999999995,1392.0875,516.75,0,7.800000000000001,178.5,98.0,4.0,157
16350.0,3.4387719298245614,1116.4699999999996,279.11749999999995,136.25,0,8.4,39.6,53.66666666666666,4.0,40
12500.0,3.4971153846153844,4026.27,309.7130769230769,204.69230769230768,6,3.0,624.0,22.666666666666668,11.0,33
18171.0,5.11037037037037,1208.5099999999995,172.64428571428567,68.14285714285714,4,7.800000000000001,81.12,55.833333333333336,5.0,43
16279.0,2.1885981308411218,1496.6800000000003,374.17,263.0,2,0.95,45.0,51.66666666666666,3.0,104
13004.0,1.9368241469816272,5256.420000000001,250.30571428571423,216.23809523809524,26,2.88,39.75,15.25,17.0,266
15100.0,10.95,142.35,71.175,6.5,3,175.2,175.2,261.0,1.0,1
12524.0,2.0298529411764705,3945.72,493.215,458.625,0,2.88,152.64,47.0,8.0,112
17811.0,2.721,7671.009999999991,150.41196078431378,80.92156862745098,49,0.19,204.0,6.8,39.0,358
16850.0,2.1210526315789475,332.41,332.41,249.0,0,10.08,31.6,0.0,1.0,19
14321.0,1.41869918699187,1530.749999999999,306.15000000000003,481.2,0,2.88,83.4,41.5,5.0,111
15326.0,1.4520689655172414,311.71,311.71,386.0,0,5.04,27.04,0.0,1.0,29
17849.0,10.323076923076924,605.8,151.45000000000002,28.5,0,0.95,79.9,64.66666666666667,4.0,14
13672.0,4.463333333333334,1.4210854715202004e-14,0.0,0.0,57,14.85,54.0,8.0,2.0,4
14229.0,3.22,1450.6,290.12,118.0,20,12.5,175.2,55.8,3.0,29
17381.0,1.2972448979591835,16668.709999999992,617.3596296296296,842.8888888888889,3,12.6,780.0,12.807692307692308,26.0,38
13107.0,1.7613793103448274,1524.0700000000004,304.8140000000001,257.6,5,6.959999999999999,107.4,71.25,4.0,54
